date,product_id,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days,Apparel,Beauty,Electronics,Home,Sports,day_sin,day_cos,month_sin,month_cos
2023-07-18,P013,41.0,2268.75,171.0,77,0,0.0,1,7,10,0,1,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2023-07-23,P013,46.0,2355.28,125.0,77,0,0.0,6,7,10,0,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2023-07-31,P013,22.0,2307.64,103.0,77,0,0.0,0,7,10,0,1,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2023-08-08,P013,43.0,2321.53,298.0,77,0,0.0,1,8,10,0,1,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-15,P013,27.0,2326.78,271.0,77,0,0.0,1,8,10,0,1,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-16,P013,56.0,2332.26,215.0,77,0,0.0,2,8,10,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-18,P013,39.0,2327.91,176.0,77,0,0.0,4,8,10,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-25,P013,35.0,2385.87,141.0,77,0,0.0,4,8,10,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-29,P013,49.0,2340.86,92.0,77,0,0.0,1,8,10,0,1,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-09-04,P013,44.0,2395.04,222.0,77,0,0.0,0,9,10,0,1,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-09-05,P013,52.0,2322.26,170.0,77,0,0.0,1,9,10,0,1,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2023-09-07,P013,42.0,2389.74,128.0,77,0,0.0,3,9,10,0,1,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2023-09-11,P013,39.0,2267.66,89.0,77,0,0.0,0,9,10,0,1,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-09-12,P013,37.0,2289.47,277.0,77,0,0.0,1,9,10,0,1,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2023-09-19,P013,48.0,2332.73,229.0,77,0,0.0,1,9,10,0,1,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2023-09-27,P013,44.0,2320.62,185.0,77,0,0.0,2,9,10,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2023-10-04,P013,68.0,2278.47,117.0,77,0,0.0,2,10,10,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2023-10-17,P013,59.0,2262.95,235.0,77,1,26.8,1,10,10,0,1,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2023-10-19,P013,91.0,2305.56,144.0,77,1,38.7,3,10,10,0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2023-10-20,P013,54.0,2273.22,90.0,77,0,0.0,4,10,10,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2023-10-22,P013,71.0,2286.63,304.0,77,0,0.0,6,10,10,0,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2023-10-23,P013,52.0,2376.54,252.0,77,0,0.0,0,10,10,0,1,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2023-10-29,P013,52.0,2341.06,200.0,77,0,0.0,6,10,10,0,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2023-10-30,P013,46.0,2307.27,154.0,77,0,0.0,0,10,10,0,1,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2023-11-01,P013,65.0,2392.05,89.0,77,0,0.0,2,11,10,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2023-11-05,P013,72.0,2364.52,183.0,77,0,0.0,6,11,10,0,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2023-11-10,P013,58.0,23109.0,125.0,77,0,0.0,4,11,10,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2023-11-11,P013,80.0,2330.12,304.0,77,0,0.0,5,11,10,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2023-11-15,P013,80.0,2381.63,224.0,77,0,0.0,2,11,10,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2023-11-27,P013,122.0,2281.85,102.0,77,1,47.2,0,11,10,0,1,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2023-11-29,P013,54.0,2294.06,301.0,77,0,0.0,2,11,10,0,1,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2023-12-01,P013,65.0,2351.46,236.0,77,0,0.0,4,12,10,0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2023-12-10,P013,63.0,2333.52,173.0,77,0,0.0,6,12,10,0,1,0,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-12-11,P013,65.0,2335.54,108.0,77,0,0.0,0,12,10,0,1,0,0,0,0.0,1.0,-2.4492935982947064e-16,1.0
2023-12-23,P013,91.0,2292.85,214.0,77,0,0.0,5,12,10,0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2022-01-01,P014,17.0,23523.38,58.0,28,0,0.0,5,1,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2022-01-03,P014,8.0,22377.94,50.0,28,0,0.0,0,1,9,0,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2022-01-08,P014,20.0,23416.68,30.0,28,0,0.0,5,1,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2022-01-22,P014,23.0,23484.77,114.0,28,0,0.0,5,1,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2022-01-28,P014,13.0,23605.62,101.0,28,0,0.0,4,1,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2022-01-29,P014,16.0,23650.09,85.0,28,0,0.0,5,1,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2022-01-31,P014,14.0,23205.93,71.0,28,0,0.0,0,1,9,0,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2022-02-02,P014,24.0,22885.77,47.0,28,0,0.0,2,2,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2022-02-03,P014,15.0,23708.76,32.0,28,0,0.0,3,2,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2022-02-09,P014,17.0,22595.02,71.0,28,0,0.0,2,2,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2022-02-17,P014,18.0,23539.22,53.0,28,0,0.0,3,2,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2022-02-24,P014,21.0,23643.79,32.0,28,0,0.0,3,2,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2022-03-03,P014,12.0,23695.21,101.0,28,0,0.0,3,3,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2022-03-05,P014,19.0,23730.59,82.0,28,0,0.0,5,3,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2022-03-06,P014,21.0,22395.51,61.0,28,0,0.0,6,3,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2022-03-07,P014,7.0,23593.51,54.0,28,0,0.0,0,3,9,0,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17
2022-03-10,P014,16.0,22500.42,38.0,28,0,0.0,3,3,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2022-03-21,P014,14.0,22950.06,121.0,28,0,0.0,0,3,9,0,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17
2022-03-31,P014,12.0,23250.83,109.0,28,0,0.0,3,3,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2022-04-02,P014,25.0,30231.729999999996,84.0,28,0,0.0,5,4,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2022-04-03,P014,27.0,23572.85,57.0,28,0,0.0,6,4,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2022-04-05,P014,20.0,22685.52,37.0,28,0,0.0,1,4,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2022-04-07,P014,16.0,23453.28,96.0,28,0,0.0,3,4,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2022-04-10,P014,16.0,22943.84,80.0,28,0,0.0,6,4,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2022-04-13,P014,14.0,23580.31,66.0,28,0,0.0,2,4,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2022-04-18,P014,18.0,23038.11,48.0,28,0,0.0,0,4,9,0,0,1,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-04-20,P014,11.0,23487.31,37.0,28,0,0.0,2,4,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2022-04-25,P014,15.0,22913.02,102.0,28,0,0.0,0,4,9,0,0,1,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-04-29,P014,13.0,23161.26,89.0,28,0,0.0,4,4,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2022-04-30,P014,15.0,23143.7,74.0,28,0,0.0,5,4,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2022-05-06,P014,16.0,22583.73,58.0,28,0,0.0,4,5,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2022-06-04,P014,16.0,23608.04,35.0,28,0,0.0,5,6,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2022-06-10,P014,18.0,23164.93,88.0,28,0,0.0,4,6,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2022-06-13,P014,16.0,22482.95,72.0,28,0,0.0,0,6,9,0,0,1,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
2022-06-16,P014,21.0,22556.5,51.0,28,0,0.0,3,6,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2022-06-22,P014,14.0,23733.47,37.0,28,0,0.0,2,6,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2022-07-03,P014,23.0,23258.28,121.0,28,0,0.0,6,7,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2022-07-07,P014,7.0,23394.16,114.0,28,0,0.0,3,7,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2022-07-08,P014,16.0,23589.81,98.0,28,0,0.0,4,7,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2022-07-21,P014,22.0,22534.27,76.0,28,0,0.0,3,7,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2022-07-26,P014,16.0,23323.24,60.0,28,0,0.0,1,7,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2022-08-01,P014,18.0,22694.68,42.0,28,0,0.0,0,8,9,0,0,1,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2022-08-09,P014,15.0,22438.01,101.0,28,0,0.0,1,8,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2022-08-13,P014,22.0,22562.37,79.0,28,0,0.0,5,8,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2022-08-14,P014,20.0,23240.65,59.0,28,0,0.0,6,8,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2022-08-19,P014,16.0,23497.75,43.0,28,0,0.0,4,8,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2022-08-27,P014,26.0,23687.36,75.0,28,0,0.0,5,8,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2022-08-29,P014,20.0,22931.29,55.0,28,0,0.0,0,8,9,0,0,1,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2022-08-31,P014,14.0,22596.86,41.0,28,0,0.0,2,8,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2022-09-02,P014,17.0,30231.729999999996,88.0,28,0,0.0,4,9,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2022-09-06,P014,21.0,23075.46,67.0,28,0,0.0,1,9,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2022-09-26,P014,22.0,23035.66,45.0,28,0,0.0,0,9,9,0,0,1,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16
2022-10-01,P014,32.0,22434.67,110.0,28,0,0.0,5,10,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2022-10-03,P014,33.0,22870.0,77.0,28,1,21.0,0,10,9,0,0,1,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2022-10-25,P014,37.0,23457.41,40.0,28,1,45.1,1,10,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2022-10-30,P014,30.0,22655.75,66.0,28,0,0.0,6,10,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2022-11-05,P014,44.0,22873.68,130.0,28,0,0.0,5,11,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2022-11-11,P014,31.0,23701.07,99.0,28,0,0.0,4,11,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2022-11-22,P014,30.0,22996.15,69.0,28,0,0.0,1,11,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2022-11-28,P014,42.0,23662.26,125.0,28,1,56.3,0,11,9,0,0,1,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2022-12-07,P014,24.0,22846.86,101.0,28,0,0.0,2,12,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2022-12-15,P014,28.0,23526.04,73.0,28,0,0.0,3,12,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2022-12-18,P014,47.0,22381.2,110.0,28,0,0.0,6,12,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2022-12-24,P014,60.0,22435.32,50.0,28,1,28.6,5,12,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2022-12-25,P014,47.0,22822.16,112.0,28,1,30.5,6,12,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2023-01-08,P014,47.0,22423.98,81.0,28,0,0.0,6,1,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2023-01-12,P014,27.0,22920.24,54.0,28,0,0.0,3,1,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2023-01-13,P014,14.0,22878.28,40.0,28,0,0.0,4,1,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2023-01-24,P014,12.0,23417.44,132.0,28,0,0.0,1,1,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2023-01-25,P014,17.0,23474.35,115.0,28,0,0.0,2,1,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2023-02-16,P014,16.0,23697.45,99.0,28,0,0.0,3,2,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2023-02-24,P014,14.0,22438.47,85.0,28,0,0.0,4,2,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2023-03-04,P014,19.0,23227.06,66.0,28,0,0.0,5,3,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2023-03-15,P014,21.0,23290.87,45.0,28,0,0.0,2,3,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2023-03-22,P014,9.0,22805.56,36.0,28,0,0.0,2,3,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2023-03-26,P014,16.0,23602.71,106.0,28,0,0.0,6,3,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2023-04-04,P014,25.0,23256.09,81.0,28,0,0.0,1,4,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2023-04-15,P014,27.0,22472.21,54.0,28,0,0.0,5,4,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2023-04-30,P014,22.0,23022.7,32.0,28,0,0.0,6,4,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2023-05-01,P014,29.0,22790.98,62.0,28,0,0.0,0,5,9,0,0,1,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2023-05-05,P014,15.0,22986.52,47.0,28,0,0.0,4,5,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2023-05-06,P014,29.0,22936.85,82.0,28,0,0.0,5,5,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2023-05-18,P014,18.0,23048.75,64.0,28,0,0.0,3,5,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2023-05-19,P014,22.0,23110.87,42.0,28,0,0.0,4,5,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2023-05-21,P014,23.0,23540.52,125.0,28,0,0.0,6,5,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2023-05-26,P014,14.0,23150.75,111.0,28,0,0.0,4,5,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2023-05-30,P014,19.0,22356.14,92.0,28,0,0.0,1,5,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2023-06-05,P014,18.0,23140.25,74.0,28,0,0.0,0,6,9,0,0,1,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
2023-06-08,P014,18.0,22794.11,56.0,28,0,0.0,3,6,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2023-06-09,P014,13.0,23720.51,43.0,28,0,0.0,4,6,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2023-06-13,P014,16.0,23672.66,83.0,28,0,0.0,1,6,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-06-14,P014,11.0,22801.93,72.0,28,0,0.0,2,6,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-06-17,P014,17.0,23107.08,55.0,28,0,0.0,5,6,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2023-06-25,P014,22.0,22727.41,33.0,28,0,0.0,6,6,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2023-06-27,P014,11.0,22572.4,129.0,28,0,0.0,1,6,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-06-28,P014,21.0,23434.68,108.0,28,0,0.0,2,6,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-01,P014,9.0,23433.4,99.0,28,0,0.0,5,7,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2023-07-05,P014,14.0,30231.729999999996,85.0,28,0,0.0,2,7,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2023-07-16,P014,22.0,22657.31,63.0,28,0,0.0,6,7,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2023-07-18,P014,21.0,23273.47,42.0,28,0,0.0,1,7,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2023-07-19,P014,14.0,22453.86,119.0,28,0,0.0,2,7,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2023-07-31,P014,20.0,23714.19,99.0,28,0,0.0,0,7,9,0,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2023-08-07,P014,20.0,30231.729999999996,75.0,28,0,0.0,0,8,9,0,0,1,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-25,P014,20.0,22456.03,52.0,28,0,0.0,4,8,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-28,P014,15.0,22478.67,37.0,28,0,0.0,0,8,9,0,0,1,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-30,P014,22.0,22697.87,80.0,28,0,0.0,2,8,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-09-08,P014,17.0,23510.55,63.0,28,0,0.0,4,9,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2023-09-15,P014,21.0,23660.22,42.0,28,0,0.0,4,9,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2023-09-20,P014,17.0,22521.58,100.0,28,0,0.0,2,9,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2023-09-23,P014,31.0,23727.73,69.0,28,0,0.0,5,9,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2023-10-09,P014,31.0,22536.26,38.0,28,0,0.0,0,10,9,0,0,1,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2023-10-15,P014,61.0,23586.96,80.0,28,1,44.5,6,10,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2023-10-21,P014,25.0,22394.6,55.0,28,0,0.0,5,10,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2023-10-26,P014,24.0,23366.41,31.0,28,0,0.0,3,10,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2023-10-27,P014,31.0,22406.82,97.0,28,0,0.0,4,10,9,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2023-11-07,P014,31.0,22611.3,66.0,28,0,0.0,1,11,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2023-11-12,P014,51.0,30231.729999999996,106.0,28,1,31.8,6,11,9,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2023-11-16,P014,31.0,23029.93,75.0,28,0,0.0,3,11,9,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2023-11-20,P014,32.0,22904.24,43.0,28,0,0.0,0,11,9,0,0,1,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2023-12-05,P014,21.0,22365.89,108.0,28,0,0.0,1,12,9,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2023-12-16,P014,21.0,23671.24,69.0,28,0,0.0,5,12,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2023-12-18,P014,30.0,23248.88,39.0,28,0,0.0,0,12,9,0,0,1,0,0,0.0,1.0,-2.4492935982947064e-16,1.0
2023-12-20,P014,27.0,22414.56,93.0,28,0,0.0,2,12,9,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2023-12-30,P014,28.0,23613.0,65.0,28,0,0.0,5,12,9,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2022-01-01,P015,14.0,12500.92,155.0,52,0,0.0,5,1,8,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2022-01-04,P015,15.0,12489.18,140.0,52,0,0.0,1,1,8,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2022-01-12,P015,24.0,12428.67,116.0,52,0,0.0,2,1,8,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2022-01-22,P015,20.0,12632.18,96.0,52,0,0.0,5,1,8,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2022-01-26,P015,18.0,12694.14,78.0,52,0,0.0,2,1,8,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2022-01-27,P015,16.0,12686.77,62.0,52,0,0.0,3,1,8,0,0,1,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2022-02-05,P015,21.0,12579.22,155.0,52,0,0.0,5,2,8,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2022-02-21,P015,12.0,12669.37,143.0,52,0,0.0,0,2,8,0,0,1,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001
2022-03-03,P015,15.0,12397.07,128.0,52,0,0.0,3,3,8,0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
